Clicked At,Replied At,Data Entered At,Attachment Opened At,Macro Enabled At,QR Code Scanned At,Opened At,Reported,Scheduled,Delivered At,Job Title,Division,Browser,Browser Version,Operating System,Email Template,Current PPP,Risk Score,Department,
,,,,,,2/15/24 16:02,,2/15/24 16:01,2/15/24 16:01,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Zelle: We declined your last transaction (Link),0.217391,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 2:45,2/14/24 2:45,2/13/24 21:26,2/13/24 21:26,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 21:26,2/14/24 21:26,2/14/24 21:25,2/14/24 21:25,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.0869565,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 16:00,,2/15/24 14:42,2/15/24 14:42,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.304348,46.0773,en,Mechanical Engineering
,,,,,,2/13/24 23:12,,2/13/24 21:29,2/13/24 21:29,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 21:36,2/15/24 21:36,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.130435,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 21:18,2/15/24 21:18,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.0434783,46.0773,en,Mechanical Engineering
2/13/24 21:43,,,,,,2/13/24 21:42,,2/13/24 21:42,2/13/24 21:42,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,Safari,16,mac,Amazon Prime: Protect yourself from scammers (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,,,2/13/24 19:16,2/13/24 19:16,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/16/24 0:52,,2/14/24 16:45,2/14/24 17:00,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0454545,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 16:57,,2/14/24 16:07,2/14/24 16:18,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon Prime: Protect yourself from scammers (Link),0.0869565,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 13:48,2/14/24 13:48,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 18:08,,2/15/24 17:30,2/15/24 17:30,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 19:48,2/14/24 19:48,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon: Work for Amazon Remotely (Link),0.0454545,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 16:24,2/15/24 16:24,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0869565,46.0773,en,Mechanical Engineering
,,,,,,2/16/24 3:32,,2/15/24 18:49,2/15/24 18:49,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Twitter: Confirm your email address (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 17:32,2/15/24 17:32,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 21:02,,2/14/24 19:37,2/14/24 19:37,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.0526316,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 20:01,2/14/24 20:05,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 18:27,2/15/24 18:28,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.26087,46.0773,en,Mechanical Engineering
,,,,,,2/13/24 18:30,,2/13/24 18:30,2/13/24 18:30,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Instagram: Your video has been removed (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/13/24 18:07,,2/13/24 17:48,2/13/24 17:48,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 13:59,2/14/24 13:59,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.0869565,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 11:55,,2/13/24 21:37,2/13/24 21:37,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.130435,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 16:57,,2/14/24 14:59,2/14/24 14:59,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 18:29,,2/15/24 18:28,2/15/24 18:28,Student,UG Student C3,,,,Steam: Malware Alert (Link),0.130435,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 17:17,2/14/24 17:25,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 16:42,2/14/24 16:42,2/14/24 16:10,2/14/24 16:20,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0869565,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 19:18,,2/14/24 19:12,2/14/24 19:12,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon: Work for Amazon Remotely (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 17:06,2/15/24 17:06,Student,Undergraduate-Transfer-Northfield Campus-College Professional Schools,,,,Amazon Prime: Protect yourself from scammers (Link),0.0869565,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 13:26,2/14/24 13:26,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.217391,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 20:10,2/14/24 20:13,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Thank you for your purchase! (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 14:35,,2/15/24 13:00,2/15/24 13:00,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 18:43,,2/15/24 17:38,2/15/24 17:38,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 20:09,2/15/24 20:09,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,My Retirement Investments Statement (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 14:22,,2/15/24 13:55,2/15/24 13:55,Student,,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.25,46.0773,en,Mechanical Engineering
,,,,,,,,2/13/24 17:52,2/13/24 17:52,Student,,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/17/24 2:54,,2/15/24 15:47,2/15/24 15:47,Student,,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 18:55,,2/14/24 18:32,2/14/24 18:32,Student,,,,,Facebook: Your Horoscope is ready (Link),0.125,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 17:56,2/14/24 18:17,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 18:24,2/15/24 18:24,Student,,,,,Amazon: Work for Amazon Remotely (Link),0.125,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 19:18,2/15/24 19:18,Student,,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 19:00,2/15/24 19:00,Student,,,,,Hello All Cat Lovers!!!!! (Link),0.125,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 18:45,,2/15/24 17:39,2/15/24 17:39,Student,,,,,Thank you for your purchase! (Link),0.125,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 16:06,,2/15/24 14:50,2/15/24 14:50,Student,,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 20:38,2/14/24 20:38,Student,,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 21:38,,2/15/24 19:00,2/15/24 19:00,Student,,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/13/24 19:08,2/13/24 19:08,Student,,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.125,46.0773,en,Mechanical Engineering
2/15/24 21:12,,,,,,2/15/24 21:11,,2/15/24 13:00,2/15/24 13:00,Student,,Chrome,121,windows,"Subway: It's lunch time, are you getting hungry? (Link)",0.375,46.0773,en,Mechanical Engineering
,,,,,,,,2/13/24 20:58,2/13/24 20:58,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 23:08,,2/14/24 15:47,2/14/24 15:56,Student,,,,,Withdrawal is available (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 19:55,,2/14/24 16:13,2/14/24 16:26,Student,,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 2:05,,2/13/24 18:33,2/13/24 18:33,Student,,,,,Withdrawal is available (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 18:38,2/15/24 18:38,Student,,,,,Amazon Prime: Protect yourself from scammers (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 19:33,2/14/24 19:33,Student,,,,,Facebook: Your Horoscope is ready (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 17:05,,2/14/24 16:35,2/14/24 16:52,Student,,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 17:22,2/15/24 17:22,Student,,,,,Withdrawal is available (Link),0.125,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 16:58,2/14/24 17:11,Student,,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/16/24 4:28,,2/15/24 21:14,2/15/24 21:14,Student,,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 14:21,,2/14/24 15:37,2/14/24 15:37,Student,,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/15/24 13:27,,2/14/24 18:13,2/14/24 18:21,Student,,,,,Instagram: Your video has been removed (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/13/24 21:03,2/13/24 21:03,Student,,,,,Facebook: Password Change (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/13/24 17:43,2/13/24 17:43,Student,,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 21:06,2/14/24 21:06,Student,,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.125,46.0773,en,Mechanical Engineering
,,,,,,2/16/24 18:41,,2/15/24 19:01,2/15/24 19:01,Student,,,,,Twitter: Confirm your email address (Link),0,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 19:51,,2/14/24 19:51,2/14/24 19:51,Student,,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.25,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 20:16,2/14/24 20:16,Student,,,,,Steam: Malware Alert (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 16:21,2/15/24 16:21,Student,,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Mechanical Engineering
,,,,,,2/14/24 14:53,,2/14/24 13:23,2/14/24 13:23,Student,,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.375,46.0773,en,Mechanical Engineering
,,,,,,,,2/14/24 14:53,2/14/24 14:53,Student,,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.125,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 14:38,2/15/24 14:38,Student,,,,,Facebook: Password Change (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,2/15/24 21:25,2/15/24 21:25,Student,,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Mechanical Engineering
,,,,,,,,3/15/24 17:47,3/15/24 17:47,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Mechanical Engineering
,,,,,,,,3/14/24 17:47,3/14/24 17:47,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,3/14/24 19:35,,3/14/24 17:30,3/14/24 17:30,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Amazon: Work for Amazon Remotely (Link),0.130435,46.0773,en,Mechanical Engineering
,,,,,,,,3/13/24 19:58,3/13/24 19:58,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Mechanical Engineering
3/13/24 17:45,,,,,,3/13/24 17:45,,3/13/24 17:43,3/13/24 17:43,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,Microsoft Edge,122,windows,Spirit: 50 Off Halloween Purchase Deal (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,3/15/24 17:57,,3/15/24 12:14,3/15/24 12:14,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,My Retirement Investments Statement (Link),0,46.0773,en,Mechanical Engineering
,,,,,,3/14/24 11:27,,3/13/24 19:09,3/13/24 19:09,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Hello All Cat Lovers!!!!! (Link),0.130435,46.0773,en,Mechanical Engineering
,,,,,,,,3/15/24 19:00,3/15/24 19:00,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Amazon Prime: Protect yourself from scammers (Link),0.0869565,46.0773,en,Mechanical Engineering
,,,,,,,,3/13/24 17:12,3/13/24 17:17,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Terra: Let's go to the moon! (QR Code),0.0909091,46.0773,en,Mechanical Engineering
,,,,,,3/14/24 13:57,,3/14/24 13:57,3/14/24 13:57,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Countdown Timer: You've only got three minutes (Link),0.130435,46.0773,en,Mechanical Engineering
,,,,,,3/14/24 19:13,,3/14/24 19:12,3/14/24 19:12,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Mechanical Engineering
,,,,,,3/15/24 15:57,3/15/24 15:58,3/15/24 14:21,3/15/24 14:21,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Instagram: Your video has been removed (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,,,3/15/24 13:50,3/15/24 13:50,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,3/14/24 16:50,,3/14/24 14:14,3/14/24 14:14,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Facebook: Your Horoscope is ready (Link),0.130435,46.0773,en,Mechanical Engineering
,,,,,,3/14/24 15:20,,3/13/24 19:07,3/13/24 19:07,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,X: You got paid! (PDF Attachment),0.0434783,46.0773,en,Mechanical Engineering
3/14/24 14:55,,,,,,3/14/24 14:54,,3/14/24 14:51,3/14/24 14:51,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,Safari,16,mac,Hello All Cat Lovers!!!!! (Link),0.0434783,45.7,en,Mechanical Engineering
,,,,,,3/16/24 6:35,,3/15/24 20:19,3/15/24 20:19,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,3/15/24 15:04,,3/15/24 14:43,3/15/24 14:44,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Countdown Timer: You've only got three minutes (Link),0.0869565,46.0773,en,Mechanical Engineering
,,,,,,,,3/13/24 18:03,3/13/24 18:03,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,3/17/24 2:46,,3/15/24 12:50,3/15/24 12:50,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Withdrawal is available (Link),0.130435,46.0773,en,Mechanical Engineering
,,,,,,3/15/24 16:25,,3/15/24 15:22,3/15/24 15:22,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Facebook: Password Change (Link),0.0434783,46.0773,en,Mechanical Engineering
3/13/24 20:37,,,,,,3/13/24 20:37,,3/13/24 20:32,3/13/24 20:32,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,Chrome,121,android,Withdrawal is available (Link),0.0869565,45.7,en,Mechanical Engineering
,,,,,,,,3/15/24 13:26,3/15/24 13:26,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Mechanical Engineering
3/13/24 18:17,,,,,,3/13/24 18:17,,3/13/24 18:16,3/13/24 18:16,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,Safari,16,mac,Apples: You recently requested a password reset for your Apples ID (Link),0.0869565,45.7,en,Mechanical Engineering
,,,,,,,,3/13/24 20:09,3/13/24 20:09,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.0434783,46.0773,en,Mechanical Engineering
,,,,,,3/15/24 15:26,3/15/24 15:26,3/15/24 13:59,3/15/24 14:04,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.217391,46.0773,en,Mechanical Engineering
,,,,,,3/15/24 15:28,3/15/24 15:28,3/15/24 14:56,3/15/24 14:56,Student,Undergraduate-Continuing-Northfield Campus-College Professional Schools,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.0869565,46.0773,en,Mechanical Engineering
,,,,,,3/14/24 20:22,,3/14/24 12:52,3/14/24 12:52,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon Prime: Protect yourself from scammers (Link),0.304348,46.0773,en,Mechanical Engineering
