Clicked At,Replied At,Data Entered At,Attachment Opened At,Macro Enabled At,QR Code Scanned At,Opened At,Reported,Scheduled,Delivered At,Job Title,Division,Browser,Browser Version,Operating System,Email Template,Current PPP,Risk Score,Locale,Department
,,,,,,3/14/24 21:06,,3/14/24 16:34,3/14/24 16:34,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.217391,46.0773,en,Political Science
,,,,,,3/15/24 14:53,,3/15/24 13:31,3/15/24 13:31,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.0869565,45.7,en,Political Science
,,,,,,3/18/24 12:42,,3/14/24 18:45,3/14/24 18:45,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Terra: Let's go to the moon! (QR Code),0.173913,45.7,en,Political Science
,,,,,,3/14/24 19:30,3/14/24 19:30,3/13/24 20:25,3/13/24 20:25,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,X: You got paid! (PDF Attachment),0.0434783,46.0773,en,Political Science
,,,,,,3/15/24 11:38,,3/14/24 13:56,3/14/24 13:56,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Political Science
,,,,,,3/13/24 21:59,,3/13/24 19:54,3/13/24 19:54,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Amazon: A thank you gift from Jeff Bezos (Link),0,46.0773,en,Political Science
,,,,,,3/15/24 15:03,3/15/24 15:03,3/15/24 12:38,3/15/24 12:38,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.0434783,46.0773,en,Political Science
,,,,,,3/14/24 19:53,3/15/24 14:13,3/14/24 12:28,3/14/24 12:28,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Political Science
,,,,,,3/15/24 21:02,,3/15/24 19:29,3/15/24 19:29,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Twitter: Confirm your email address (Link),0,46.0773,en,Political Science
,,,,,,,,3/14/24 13:37,3/14/24 13:37,Student,Undergraduate-Readmitted Student-Northfield Campus-College of Liberal Arts,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.25,46.0773,en,Political Science
,,,,,,3/14/24 21:11,,3/14/24 13:08,3/14/24 13:08,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.173913,46.0773,en,Political Science
,,,,,,3/14/24 23:19,,3/14/24 20:53,3/14/24 20:53,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Steam: Malware Alert (Link),0.130435,46.0773,en,Political Science
,,,,,,3/14/24 13:43,3/14/24 13:44,3/14/24 13:38,3/14/24 13:39,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Countdown Timer: You've only got three minutes (Link),0.0434783,46.0773,en,Political Science
,,,,,,,,3/15/24 20:41,3/15/24 20:41,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.0526316,46.0773,en,Political Science
,,,,,,,,3/14/24 13:43,3/14/24 13:43,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Political Science
,,,,,,3/15/24 13:10,,3/15/24 12:45,3/15/24 12:45,Student,Undergraduate-Transfer-Northfield Campus-College of Liberal Arts,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0434783,46.0773,en,Political Science
,,,,,,,,3/14/24 14:33,3/14/24 14:33,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.0869565,46.0773,en,Political Science
,,,,,,,,3/14/24 18:32,3/14/24 18:32,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon: Work for Amazon Remotely (Link),0.0869565,46.0773,en,Political Science
,,,,,,,,3/15/24 14:02,3/15/24 14:04,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Hello All Cat Lovers!!!!! (Link),0.0454545,46.0773,en,Political Science
,,,,,,3/16/24 0:12,,3/14/24 13:10,3/14/24 13:10,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0.0434783,46.0773,en,Political Science
,,,,,,3/15/24 23:38,,3/15/24 19:25,3/15/24 19:25,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Zelle: We declined your last transaction (Link),0.130435,46.0773,en,Political Science
,,,,,,3/15/24 17:11,3/15/24 17:13,3/15/24 17:08,3/15/24 17:08,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Instagram: Your video has been removed (Link),0.0434783,46.0773,en,Political Science
,,,,,,3/15/24 15:50,3/15/24 15:50,3/15/24 15:50,3/15/24 15:50,Student,Undergraduate-Early College Flexible Pathway-Northfield Campus-Undesignated/Undeclared,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Political Science
,,,,,,,,3/15/24 15:20,3/15/24 15:20,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Facebook: Password Change (Link),0,46.0773,en,Political Science
,,,,,,,,3/15/24 18:34,3/15/24 18:34,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.0869565,46.0773,en,Political Science
,,,,,,,,3/14/24 14:06,3/14/24 14:06,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Twitter: Confirm your email address (Link),0.0434783,46.0773,en,Political Science
,,,,,,,,3/15/24 20:21,3/15/24 20:21,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Zelle: We declined your last transaction (Link),0.26087,46.0773,en,Political Science
,,,,,,3/14/24 12:18,,3/14/24 12:18,3/14/24 12:18,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.0434783,46.0773,en,Political Science
,,,,,,3/16/24 10:39,,3/15/24 17:14,3/15/24 17:14,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.0869565,46.0773,en,Political Science
,,,,,,,,3/15/24 19:23,3/15/24 19:23,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.0434783,46.0773,en,Political Science
,,,,,,,,3/14/24 13:33,3/14/24 13:33,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Political Science
,,,,,,,,3/14/24 18:22,3/14/24 18:22,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Political Science
,,,,,,,,3/15/24 16:39,3/15/24 16:39,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.125,46.0773,en,Political Science
,,,,,,3/14/24 13:10,3/14/24 13:11,3/14/24 13:09,3/14/24 13:09,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,X: You got paid! (PDF Attachment),0.125,46.0773,en,Political Science
,,,,,,,,3/14/24 17:00,3/14/24 17:00,Student,,,,,Amazon Prime: Protect yourself from scammers (Link),0,46.0773,en,Political Science
,,,,,,,,3/15/24 18:25,3/15/24 18:25,Student,,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Political Science
3/14/24 19:10,,,,,,3/14/24 19:10,,3/14/24 19:09,3/14/24 19:09,Student,,Microsoft Edge,122,ios,Steam: Malware Alert (Link),0.125,46.0773,en,Political Science
,,,,,,3/13/24 20:51,,3/13/24 20:44,3/13/24 20:44,Student,,,,,Countdown Timer: You've only got three minutes (Link),0.125,46.0773,en,Political Science
,,,,,,,,3/13/24 17:37,3/13/24 17:37,Student,,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Political Science
,,,,,,3/14/24 12:29,,3/14/24 12:27,3/14/24 12:27,Student,,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0,46.0773,en,Political Science
,,,,,,3/14/24 2:09,,3/13/24 19:05,3/13/24 19:05,Student,,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Political Science
,,,,,,3/15/24 15:41,,3/15/24 14:28,3/15/24 14:28,Student,,,,,Zelle: We declined your last transaction (Link),0.25,46.0773,en,Political Science
,,,,,,,,3/13/24 17:49,3/13/24 17:49,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Political Science
,,,,,,3/15/24 15:05,,3/15/24 14:23,3/15/24 14:23,Student,,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0,46.0773,en,Political Science
,,,,,,,,3/13/24 19:00,3/13/24 19:00,Student,,,,,Apples: You recently requested a password reset for your Apples ID (Link),0,46.0773,en,Political Science
,,,,,,,,3/14/24 15:45,3/14/24 15:45,Student,,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Political Science
,,,,,,,,3/15/24 19:56,3/15/24 19:56,Student,,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Political Science
,,,,,,,,3/13/24 20:09,3/13/24 20:09,Student,,,,,Amazon: A thank you gift from Jeff Bezos (Link),0,46.0773,en,Political Science
3/14/24 15:10,,,,,,3/14/24 15:09,,3/14/24 15:04,3/14/24 15:04,Student,,Safari,17,ios,Facebook: Your Horoscope is ready (Link),0.125,46.0773,en,Political Science
,,,,,,,,4/16/24 20:24,4/16/24 20:24,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0,46.0773,en,Political Science
,,,,,,4/15/24 17:31,4/15/24 17:31,4/15/24 17:26,4/15/24 17:26,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.0434783,46.0773,en,Political Science
,,,,,,,,4/17/24 19:03,4/17/24 19:03,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.130435,46.0773,en,Political Science
,,,,,,,,4/15/24 14:41,4/15/24 14:41,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Political Science
,,,,,,4/16/24 15:38,,4/16/24 14:00,4/16/24 14:00,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.217391,46.0773,en,Political Science
,,,,,,4/15/24 22:54,,4/15/24 17:01,4/15/24 17:02,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.0869565,45.7,en,Political Science
,,,,,,,,4/17/24 19:06,4/17/24 19:06,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.173913,45.7,en,Political Science
,,,,,,4/15/24 15:25,,4/15/24 13:55,4/15/24 13:55,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,My Retirement Investments Statement (Link),0.0434783,46.0773,en,Political Science
,,,,,,,,4/17/24 19:46,4/17/24 19:46,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Thank you for your purchase! (Link),0,46.0773,en,Political Science
,,,,,,4/16/24 19:57,,4/16/24 15:40,4/16/24 15:40,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Thank you for your purchase! (Link),0,46.0773,en,Political Science
,,,,,,4/15/24 23:16,4/15/24 18:24,4/15/24 17:33,4/15/24 17:33,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.0434783,46.0773,en,Political Science
,,,,,,4/17/24 13:21,,4/17/24 13:21,4/17/24 13:21,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Thank you for your purchase! (Link),0,46.0773,en,Political Science
,,,,,,,,4/16/24 13:37,4/16/24 13:38,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0,46.0773,en,Political Science
,,,,,,4/15/24 19:06,,4/15/24 19:05,4/15/24 19:05,Student,Undergraduate-Readmitted Student-Northfield Campus-College of Liberal Arts,,,,Twitter: Confirm your email address (Link),0.25,46.0773,en,Political Science
,,,,,,,,4/16/24 15:25,4/16/24 15:25,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Countdown Timer: You've only got three minutes (Link),0.173913,46.0773,en,Political Science
,,,,,,4/15/24 15:23,,4/15/24 13:35,4/15/24 13:35,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Countdown Timer: You've only got three minutes (Link),0.130435,46.0773,en,Political Science
,,,,,,,,4/16/24 19:41,4/16/24 19:41,Student,Undergraduate-Continuing-Northfield Campus-College of Liberal Arts,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.0434783,46.0773,en,Political Science
,,,,,,4/15/24 13:22,,4/15/24 13:19,4/15/24 13:19,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Steam: Malware Alert (Link),0,46.0773,en,Political Science
,,,,,,,,4/15/24 17:36,4/15/24 17:37,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Amazon: Recent Amazon AWS Outage (Link),0.0526316,46.0773,en,Political Science
,,,,,,4/15/24 18:11,4/15/24 18:11,4/15/24 18:09,4/15/24 18:09,Student,Undergraduate-Transfer-Northfield Campus-College of Liberal Arts,,,,Zelle: We declined your last transaction (Link),0.0434783,46.0773,en,Political Science
,,,,,,,,4/17/24 12:58,4/17/24 12:58,Student,Undergraduate-New Freshman-Northfield Campus-College Professional Schools,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.0869565,46.0773,en,Political Science
,,,,,,,,4/17/24 13:10,4/17/24 13:10,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Facebook: Your Horoscope is ready (Link),0.0869565,46.0773,en,Political Science
,,,,,,4/15/24 19:58,,4/15/24 19:57,4/15/24 19:57,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Steam: Malware Alert (Link),0.0454545,46.0773,en,Political Science
,,,,,,4/16/24 15:04,,4/16/24 14:31,4/16/24 14:31,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0.0434783,46.0773,en,Political Science
,,,,,,4/17/24 17:51,,4/17/24 17:51,4/17/24 17:51,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Instagram: Your video has been removed (Link),0.130435,46.0773,en,Political Science
,,,,,,4/18/24 4:48,4/18/24 4:48,4/17/24 19:23,4/17/24 19:23,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Hello All Cat Lovers!!!!! (Link),0.0434783,46.0773,en,Political Science
,,,,,,4/16/24 18:32,,4/16/24 17:25,4/16/24 17:25,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Terra: Let's go to the moon! (QR Code),0,46.0773,en,Political Science
,,,,,,4/17/24 21:20,4/17/24 21:20,4/17/24 17:07,4/17/24 17:07,Student,Undergraduate-Early College Flexible Pathway-Northfield Campus-Undesignated/Undeclared,,,,Facebook: Password Change (Link),0,46.0773,en,Political Science
,,,,,,4/15/24 17:43,,4/15/24 14:44,4/15/24 14:44,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0869565,46.0773,en,Political Science
,,,,,,4/18/24 3:16,4/18/24 3:17,4/15/24 18:19,4/15/24 18:19,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,My Retirement Investments Statement (Link),0.0434783,46.0773,en,Political Science
,,,,,,4/16/24 20:32,4/16/24 20:32,4/16/24 20:31,4/16/24 20:31,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Instagram: Your video has been removed (Link),0.26087,46.0773,en,Political Science
,,,,,,4/17/24 16:01,,4/17/24 16:00,4/17/24 16:00,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.0434783,46.0773,en,Political Science
,,,,,,4/16/24 23:13,,4/16/24 20:28,4/16/24 20:28,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Steam: Malware Alert (Link),0.0869565,46.0773,en,Political Science
,,,,,,4/17/24 17:42,4/17/24 17:43,4/17/24 17:42,4/17/24 17:42,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,X: You got paid! (PDF Attachment),0.0434783,46.0773,en,Political Science
,,,,,,4/16/24 22:31,,4/16/24 20:35,4/16/24 20:35,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Political Science
,,,,,,,,4/17/24 12:11,4/17/24 12:11,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Political Science
4/15/24 12:47,,,,,,4/15/24 12:47,,4/15/24 12:06,4/15/24 12:06,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,Safari,16,ios,Zelle: We declined your last transaction (Link),0.125,46.0773,en,Political Science
,,,,,,4/16/24 19:15,,4/16/24 18:43,4/16/24 18:43,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.125,46.0773,en,Political Science
,,,,,,,,4/17/24 20:29,4/17/24 20:29,Student,,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Political Science
,,,,,,,,4/16/24 19:52,4/16/24 19:52,Student,,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Political Science
,,,,,,4/16/24 18:44,,4/16/24 13:08,4/16/24 13:08,Student,,,,,Hello All Cat Lovers!!!!! (Link),0.125,46.0773,en,Political Science
,,,,,,,,4/15/24 15:55,4/15/24 15:55,Student,,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0,46.0773,en,Political Science
,,,,,,,,4/17/24 15:57,4/17/24 15:57,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Political Science
,,,,,,,,4/16/24 12:38,4/16/24 12:38,Student,,,,,Withdrawal is available (Link),0.125,46.0773,en,Political Science
,,,,,,4/17/24 12:52,,4/17/24 12:38,4/17/24 12:38,Student,,,,,Facebook: Password Change (Link),0,46.0773,en,Political Science
,,,,,,4/17/24 20:13,,4/15/24 20:56,4/15/24 20:56,Student,,,,,Amazon: Recent Amazon AWS Outage (Link),0.25,46.0773,en,Political Science
,,,,,,,,4/15/24 12:01,4/15/24 12:01,Student,,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Political Science
